"Prediction","Reference","Freq"
"0.54","0.69",0
"0.545","0.69",0
"0.55","0.69",0
"0.555","0.69",0
"0.56","0.69",0
"0.565","0.69",0
"0.57","0.69",0
"0.575","0.69",0
"0.58","0.69",0
"0.585","0.69",0
"0.59","0.69",0
"0.595","0.69",0
"0.6","0.69",0
"0.605","0.69",0
"0.61","0.69",0
"0.615","0.69",0
"0.62","0.69",0
"0.625","0.69",0
"0.63","0.69",0
"0.635","0.69",0
"0.64","0.69",0
"0.645","0.69",0
"0.65","0.69",0
"0.655","0.69",0
"0.66","0.69",0
"0.665","0.69",0
"0.67","0.69",0
"0.675","0.69",0
"0.68","0.69",0
"0.685","0.69",0
"0.69","0.69",0
"0.695","0.69",0
"0.7","0.69",0
"0.705","0.69",0
"0.71","0.69",0
"0.715","0.69",0
"0.725","0.69",0
"0.285","0.695",0
"0.315","0.695",0
"0.32","0.695",0
"0.325","0.695",0
"0.33","0.695",0
"0.335","0.695",0
"0.34","0.695",0
"0.345","0.695",0
"0.35","0.695",0
"0.355","0.695",0
"0.36","0.695",0
"0.365","0.695",0
"0.37","0.695",0
"0.375","0.695",0
"0.38","0.695",0
"0.385","0.695",0
"0.39","0.695",0
"0.395","0.695",0
"0.4","0.695",0
"0.405","0.695",0
"0.41","0.695",0
"0.415","0.695",0
"0.42","0.695",0
"0.425","0.695",0
"0.43","0.695",0
"0.435","0.695",0
"0.44","0.695",0
"0.445","0.695",0
"0.45","0.695",0
"0.455","0.695",0
"0.46","0.695",0
"0.465","0.695",0
"0.47","0.695",0
"0.475","0.695",0
"0.48","0.695",0
"0.485","0.695",0
"0.49","0.695",0
"0.495","0.695",0
"0.5","0.695",0
"0.505","0.695",0
"0.51","0.695",0
"0.515","0.695",0
"0.52","0.695",0
"0.525","0.695",0
"0.53","0.695",0
"0.535","0.695",0
"0.54","0.695",0
"0.545","0.695",0
"0.55","0.695",0
"0.555","0.695",0
"0.56","0.695",0
"0.565","0.695",0
"0.57","0.695",0
"0.575","0.695",0
"0.58","0.695",0
"0.585","0.695",0
"0.59","0.695",0
"0.595","0.695",0
"0.6","0.695",0
"0.605","0.695",0
"0.61","0.695",0
"0.615","0.695",0
"0.62","0.695",0
"0.625","0.695",0
"0.63","0.695",0
"0.635","0.695",0
"0.64","0.695",0
"0.645","0.695",0
"0.65","0.695",0
"0.655","0.695",0
"0.66","0.695",0
"0.665","0.695",0
"0.67","0.695",0
"0.675","0.695",0
"0.68","0.695",0
"0.685","0.695",0
"0.69","0.695",0
"0.695","0.695",0
"0.7","0.695",0
"0.705","0.695",0
"0.71","0.695",0
"0.715","0.695",0
"0.725","0.695",0
"0.285","0.7",0
"0.315","0.7",0
"0.32","0.7",0
"0.325","0.7",0
"0.33","0.7",0
"0.335","0.7",0
"0.34","0.7",0
"0.345","0.7",0
"0.35","0.7",0
"0.355","0.7",0
"0.36","0.7",0
"0.365","0.7",0
"0.37","0.7",0
"0.375","0.7",0
"0.38","0.7",0
"0.385","0.7",0
"0.39","0.7",0
"0.395","0.7",0
"0.4","0.7",0
"0.405","0.7",0
"0.41","0.7",0
"0.415","0.7",0
"0.42","0.7",0
"0.425","0.7",0
"0.43","0.7",0
"0.435","0.7",0
"0.44","0.7",0
"0.445","0.7",0
"0.45","0.7",0
"0.455","0.7",0
"0.46","0.7",0
"0.465","0.7",0
"0.47","0.7",0
"0.475","0.7",0
"0.48","0.7",0
"0.485","0.7",0
"0.49","0.7",0
"0.495","0.7",0
"0.5","0.7",0
"0.505","0.7",0
"0.51","0.7",0
"0.515","0.7",0
"0.52","0.7",0
"0.525","0.7",0
"0.53","0.7",0
"0.535","0.7",0
"0.54","0.7",0
"0.545","0.7",0
"0.55","0.7",0
"0.555","0.7",0
"0.56","0.7",0
"0.565","0.7",0
"0.57","0.7",0
"0.575","0.7",0
"0.58","0.7",0
"0.585","0.7",0
"0.59","0.7",0
"0.595","0.7",0
"0.6","0.7",0
"0.605","0.7",0
"0.61","0.7",0
"0.615","0.7",0
"0.62","0.7",0
"0.625","0.7",0
"0.63","0.7",0
"0.635","0.7",0
"0.64","0.7",0
"0.645","0.7",0
"0.65","0.7",0
"0.655","0.7",0
"0.66","0.7",0
"0.665","0.7",0
"0.67","0.7",0
"0.675","0.7",0
"0.68","0.7",0
"0.685","0.7",0
"0.69","0.7",0
"0.695","0.7",0
"0.7","0.7",0
"0.705","0.7",0
"0.71","0.7",0
"0.715","0.7",0
"0.725","0.7",0
"0.285","0.705",0
"0.315","0.705",0
"0.32","0.705",0
"0.325","0.705",0
"0.33","0.705",0
"0.335","0.705",0
"0.34","0.705",0
"0.345","0.705",0
"0.35","0.705",0
"0.355","0.705",0
"0.36","0.705",0
"0.365","0.705",0
"0.37","0.705",0
"0.375","0.705",0
"0.38","0.705",0
"0.385","0.705",0
"0.39","0.705",0
"0.395","0.705",0
"0.4","0.705",0
"0.405","0.705",0
"0.41","0.705",0
"0.415","0.705",0
"0.42","0.705",0
"0.425","0.705",0
"0.43","0.705",0
"0.435","0.705",0
"0.44","0.705",0
"0.445","0.705",0
"0.45","0.705",0
"0.455","0.705",0
"0.46","0.705",0
"0.465","0.705",0
"0.47","0.705",0
"0.475","0.705",0
"0.48","0.705",0
"0.485","0.705",0
"0.49","0.705",0
"0.495","0.705",0
"0.5","0.705",0
"0.505","0.705",0
"0.51","0.705",0
"0.515","0.705",0
"0.52","0.705",0
"0.525","0.705",0
"0.53","0.705",0
"0.535","0.705",0
"0.54","0.705",0
"0.545","0.705",0
"0.55","0.705",0
"0.555","0.705",0
"0.56","0.705",0
"0.565","0.705",0
"0.57","0.705",0
"0.575","0.705",0
"0.58","0.705",0
"0.585","0.705",0
"0.59","0.705",0
"0.595","0.705",0
"0.6","0.705",0
"0.605","0.705",0
"0.61","0.705",0
"0.615","0.705",0
"0.62","0.705",0
"0.625","0.705",0
"0.63","0.705",0
"0.635","0.705",0
"0.64","0.705",0
"0.645","0.705",0
"0.65","0.705",0
"0.655","0.705",0
"0.66","0.705",0
"0.665","0.705",0
"0.67","0.705",0
"0.675","0.705",0
"0.68","0.705",0
"0.685","0.705",0
"0.69","0.705",0
"0.695","0.705",0
"0.7","0.705",0
"0.705","0.705",0
"0.71","0.705",0
"0.715","0.705",0
"0.725","0.705",0
"0.285","0.71",0
"0.315","0.71",0
"0.32","0.71",0
"0.325","0.71",0
"0.33","0.71",0
"0.335","0.71",0
"0.34","0.71",0
"0.345","0.71",0
"0.35","0.71",0
"0.355","0.71",0
"0.36","0.71",0
"0.365","0.71",0
"0.37","0.71",0
"0.375","0.71",0
"0.38","0.71",0
"0.385","0.71",0
"0.39","0.71",0
"0.395","0.71",0
"0.4","0.71",0
"0.405","0.71",0
"0.41","0.71",0
"0.415","0.71",0
"0.42","0.71",0
"0.425","0.71",0
"0.43","0.71",0
"0.435","0.71",0
"0.44","0.71",0
"0.445","0.71",0
"0.45","0.71",0
"0.455","0.71",0
"0.46","0.71",0
"0.465","0.71",0
"0.47","0.71",0
"0.475","0.71",0
"0.48","0.71",0
"0.485","0.71",0
"0.49","0.71",0
"0.495","0.71",0
"0.5","0.71",0
"0.505","0.71",0
"0.51","0.71",0
"0.515","0.71",0
"0.52","0.71",0
"0.525","0.71",0
"0.53","0.71",0
"0.535","0.71",0
"0.54","0.71",0
"0.545","0.71",0
"0.55","0.71",0
"0.555","0.71",0
"0.56","0.71",0
"0.565","0.71",0
"0.57","0.71",0
"0.575","0.71",0
"0.58","0.71",0
"0.585","0.71",0
"0.59","0.71",0
"0.595","0.71",0
"0.6","0.71",0
"0.605","0.71",0
"0.61","0.71",0
"0.615","0.71",0
"0.62","0.71",0
"0.625","0.71",0
"0.63","0.71",0
"0.635","0.71",0
"0.64","0.71",0
"0.645","0.71",0
"0.65","0.71",0
"0.655","0.71",0
"0.66","0.71",0
"0.665","0.71",0
"0.67","0.71",0
"0.675","0.71",0
"0.68","0.71",0
"0.685","0.71",0
"0.69","0.71",0
"0.695","0.71",0
"0.7","0.71",0
"0.705","0.71",0
"0.71","0.71",0
"0.715","0.71",0
"0.725","0.71",0
"0.285","0.715",0
"0.315","0.715",0
"0.32","0.715",0
"0.325","0.715",0
"0.33","0.715",0
"0.335","0.715",0
"0.34","0.715",0
"0.345","0.715",0
"0.35","0.715",0
"0.355","0.715",0
"0.36","0.715",0
"0.365","0.715",0
"0.37","0.715",0
"0.375","0.715",0
"0.38","0.715",0
"0.385","0.715",0
"0.39","0.715",0
"0.395","0.715",0
"0.4","0.715",0
"0.405","0.715",0
"0.41","0.715",0
"0.415","0.715",0
"0.42","0.715",0
"0.425","0.715",0
"0.43","0.715",0
"0.435","0.715",0
"0.44","0.715",0
"0.445","0.715",0
"0.45","0.715",0
"0.455","0.715",0
"0.46","0.715",0
"0.465","0.715",0
"0.47","0.715",0
"0.475","0.715",0
"0.48","0.715",0
"0.485","0.715",0
"0.49","0.715",0
"0.495","0.715",0
"0.5","0.715",0
"0.505","0.715",0
"0.51","0.715",0
"0.515","0.715",0
"0.52","0.715",0
"0.525","0.715",0
"0.53","0.715",0
"0.535","0.715",0
"0.54","0.715",0
"0.545","0.715",0
"0.55","0.715",0
"0.555","0.715",0
"0.56","0.715",0
"0.565","0.715",0
"0.57","0.715",0
"0.575","0.715",0
"0.58","0.715",0
"0.585","0.715",0
"0.59","0.715",0
"0.595","0.715",0
"0.6","0.715",0
"0.605","0.715",0
"0.61","0.715",0
"0.615","0.715",0
"0.62","0.715",0
"0.625","0.715",0
"0.63","0.715",0
"0.635","0.715",0
"0.64","0.715",0
"0.645","0.715",0
"0.65","0.715",0
"0.655","0.715",0
"0.66","0.715",0
"0.665","0.715",0
"0.67","0.715",0
"0.675","0.715",0
"0.68","0.715",0
"0.685","0.715",0
"0.69","0.715",0
"0.695","0.715",0
"0.7","0.715",0
"0.705","0.715",0
"0.71","0.715",0
"0.715","0.715",0
"0.725","0.715",0
"0.285","0.725",0
"0.315","0.725",0
"0.32","0.725",0
"0.325","0.725",0
"0.33","0.725",0
"0.335","0.725",0
"0.34","0.725",0
"0.345","0.725",0
"0.35","0.725",0
"0.355","0.725",0
"0.36","0.725",0
"0.365","0.725",0
"0.37","0.725",0
"0.375","0.725",0
"0.38","0.725",0
"0.385","0.725",0
"0.39","0.725",0
"0.395","0.725",0
"0.4","0.725",0
"0.405","0.725",0
"0.41","0.725",0
"0.415","0.725",0
"0.42","0.725",0
"0.425","0.725",0
"0.43","0.725",0
"0.435","0.725",0
"0.44","0.725",0
"0.445","0.725",0
"0.45","0.725",0
"0.455","0.725",0
"0.46","0.725",0
"0.465","0.725",0
"0.47","0.725",0
"0.475","0.725",0
"0.48","0.725",0
"0.485","0.725",0
"0.49","0.725",0
"0.495","0.725",0
"0.5","0.725",0
"0.505","0.725",0
"0.51","0.725",0
"0.515","0.725",0
"0.52","0.725",0
"0.525","0.725",0
"0.53","0.725",0
"0.535","0.725",0
"0.54","0.725",0
"0.545","0.725",0
"0.55","0.725",0
"0.555","0.725",0
"0.56","0.725",0
"0.565","0.725",0
"0.57","0.725",0
"0.575","0.725",0
"0.58","0.725",0
"0.585","0.725",0
"0.59","0.725",0
"0.595","0.725",0
"0.6","0.725",0
"0.605","0.725",0
"0.61","0.725",0
"0.615","0.725",0
"0.62","0.725",0
"0.625","0.725",0
"0.63","0.725",0
"0.635","0.725",0
"0.64","0.725",0
"0.645","0.725",0
"0.65","0.725",0
"0.655","0.725",0
"0.66","0.725",0
"0.665","0.725",0
"0.67","0.725",0
"0.675","0.725",0
"0.68","0.725",0
"0.685","0.725",0
"0.69","0.725",0
"0.695","0.725",0
"0.7","0.725",0
"0.705","0.725",0
"0.71","0.725",0
"0.715","0.725",0
"0.725","0.725",0
